Категория;Группа;Артикул;Модель;Цена;Ссылка
"1_Электроинструмент";"01_Дрели и шуруповерты";"4933409200";"Ударная дрель PDE 13 RX ";"21990";
"1_Электроинструмент";"01_Дрели и шуруповерты";"010150";"Дрель HDE 6 RQ";"18700";
"1_Электроинструмент";"01_Дрели и шуруповерты";"030250";"Дрель HDE 13 RQX";"27490";
"1_Электроинструмент";"01_Дрели и шуруповерты";"4933380482";"Дрель B2E 16 RLD";"62490";
"1_Электроинструмент";"01_Дрели и шуруповерты";"4933478650";"Акк. гайковёрт M18FIW2F38-0X FUEL";"29490";
"1_Электроинструмент";"01_Дрели и шуруповерты";"4933478446";"Акк. гайковёрт M18FIW2P12-0X FUEL";"29990";
"1_Электроинструмент";"01_Дрели и шуруповерты";"4933478443";"Акк. гайковёрт M18FIW2F12-0X FUEL";"30990";
"1_Электроинструмент";"01_Дрели и шуруповерты";"4933478452";"Акк. гайковёрт M18FMTIW2P12-0X  FUEL";"36990";
"1_Электроинструмент";"01_Дрели и шуруповерты";"4933479153";"Акк. гайковёрт M18 FMTIW2F38-0X";"37490";
"1_Электроинструмент";"01_Дрели и шуруповерты";"4933479152";"Акк. гайковёрт M18 ONEFHIWH716-0X";"40990";
"1_Электроинструмент";"01_Дрели и шуруповерты";"4933478447";"Акк. гайковёрт M18FIW2P12-502X FUEL (Li-Ion 5 Ач)";"62490";
"1_Электроинструмент";"01_Дрели и шуруповерты";"4933478444";"Акк. гайковёрт M18FIW2F12-502X FUEL (Li-Ion 5 Ач)";"63990";
"1_Электроинструмент";"01_Дрели и шуруповерты";"4933478450";"Акк. гайковёрт M18FMTIW2F12-502X  FUEL (Li-Ion 5 Ач)";"70990";
"1_Электроинструмент";"01_Дрели и шуруповерты";"4932479100";"Резиновая манжета для M12FIR38 (1 шт.)";"2500";
"1_Электроинструмент";"01_Дрели и шуруповерты";"4932478770";"Резиновый рукав для M18FIW2F+M18FIW2P ";"2750";
"1_Электроинструмент";"01_Дрели и шуруповерты";"4932479102";"Резиновая манжета для M12FID (1 шт.)";"3000";
"1_Электроинструмент";"01_Дрели и шуруповерты";"4932479098";"Резиновая манжета для M12FRAIWF38 + WF12 1 шт.";"3000";
"1_Электроинструмент";"01_Дрели и шуруповерты";"4932478758";"Резиновый рукав для M12FIWF  ";"3100";
"1_Электроинструмент";"01_Дрели и шуруповерты";"4932478771";"Резиновый рукав для M18FMTIW2F+M18FMTIW2P";"3250";
"1_Электроинструмент";"01_Дрели и шуруповерты";"4932479103";"Резиновая манжета для M18FID2 + M18ONEID (1 шт.)";"3600";
"1_Электроинструмент";"01_Дрели и шуруповерты";"49162767";"Резиновый чехол для M18FHIWF12-502X";"4600";
"1_Электроинструмент";"01_Дрели и шуруповерты";"4932478760";"Резиновый рукав для M18ONEFHIWF1";"7000";
"1_Электроинструмент";"01_Дрели и шуруповерты";"4932479975";"Рукав резиновый для M18ONEFHIWF1";"6500";
"1_Электроинструмент";"01_Дрели и шуруповерты";"4933451636";"Акк. дрель на магнитной станине M18 FMDP-0C FUEL";"183990";
"1_Электроинструмент";"01_Дрели и шуруповерты";"4932479099";"Резиновая манжета для M12FHIR14 + R38 1 шт.";"2500";
"1_Электроинструмент";"01_Дрели и шуруповерты";"4932479101";"Резиновая манжета для M12FIR12 (1 шт.)";"2500";
"1_Электроинструмент";"01_Дрели и шуруповерты";"4932479097";"Резиновая манжета для M12FIR38LR (1 шт.)";"2500";
"1_Электроинструмент";"02_Перфораторы и отбойные молотки";"49902342";"Принадлежности для M18/M28 для CDEX/CPDEX- Пылесборник, фильтр, крышка";"2000";
"1_Электроинструмент";"02_Перфораторы и отбойные молотки";"49902340";"Принадлежности для M12 DE- Пылесборник, фильтр, крышка";"3100";
"1_Электроинструмент";"02_Перфораторы и отбойные молотки";"4933478499";"Акк. SDS-Plus перфоратор M18 FH-0";"40990";
"1_Электроинструмент";"02_Перфораторы и отбойные молотки";"4933478500";"Акк. SDS-Plus перфоратор M18 FH-0X FUEL";"43990";
"1_Электроинструмент";"02_Перфораторы и отбойные молотки";"4933478895";"Акк. SDS-Plus перфоратор M18 ONE FH-0";"44990";
"1_Электроинструмент";"02_Перфораторы и отбойные молотки";"4933478887";"Акк. SDS-Plus перфоратор M18 FHX-0";"47490";
"1_Электроинструмент";"02_Перфораторы и отбойные молотки";"4933478886";"Акк. SDS-Plus перфоратор M18 ONE FH-0X";"47490";
"1_Электроинструмент";"02_Перфораторы и отбойные молотки";"4933478888";"Акк. SDS-Plus перфоратор M18 FHX-0X";"50990";
"1_Электроинструмент";"02_Перфораторы и отбойные молотки";"4933478502";"Акк. SDS-Plus перфоратор M18 ONE FHX-0";"51990";
"1_Электроинструмент";"02_Перфораторы и отбойные молотки";"4933478503";"Акк. SDS-Plus перфоратор M18 ONE FHX-0X FUEL";"54490";
"1_Электроинструмент";"02_Перфораторы и отбойные молотки";"4933478884";"Акк. SDS-Plus перфоратор M18 ONE FHP-0X";"60990";
"1_Электроинструмент";"02_Перфораторы и отбойные молотки";"4933478885";"Акк. SDS-Plus перфоратор M18 ONE FHPX-0";"65990";
"1_Электроинструмент";"02_Перфораторы и отбойные молотки";"4933478495";"Акк. SDS-Plus перфоратор M18 ONE FHPX-0X FUEL";"67990";
"1_Электроинструмент";"02_Перфораторы и отбойные молотки";"4933478889";"Акк. SDS-Plus перфоратор M18 FHX-552X";"95990";
"1_Электроинструмент";"02_Перфораторы и отбойные молотки";"4933478504";"Акк. SDS-Plus перфоратор M18 ONE FHX-552X FUEL (Li-Ion 5.5 Ач)";"99490";
"1_Электроинструмент";"02_Перфораторы и отбойные молотки";"4933478496";"Акк. SDS-Plus перфоратор M18 ONE FHPX-552X FUEL (Li-Ion 5.5 Ач)";"112990";
"1_Электроинструмент";"02_Перфораторы и отбойные молотки";"4933478506";"Акк. SDS-Plus перфоратор с системой пылеудаления M18 ONE FHX DEL-552C FUEL (Li-Ion 5.5 Ач)";"126990";
"1_Электроинструмент";"02_Перфораторы и отбойные молотки";"4933478498";"Акк. SDS-Plus перфоратор с системой пылеудаления M18 ONE FHPX DEL-552C FUEL (Li-Ion 5.5 Ач)";"140990";
"1_Электроинструмент";"02_Перфораторы и отбойные молотки";"4933479426";"Акк. перфоратор M18BLH-0";"33990";
"1_Электроинструмент";"02_Перфораторы и отбойные молотки";"4933478891";"Акк. перфоратор M18 BLHX-0X";"43990";
"1_Электроинструмент";"02_Перфораторы и отбойные молотки";"4933478894";"Акк. перфоратор M18 BLH-502X";"69490";
"1_Электроинструмент";"02_Перфораторы и отбойные молотки";"4933478892";"Акк. перфоратор M18 BLHX-502X";"75990";
"1_Электроинструмент";"02_Перфораторы и отбойные молотки";"4933479903";"Акк. перфоратор M18CHD-0";"27490";
"1_Электроинструмент";"02_Перфораторы и отбойные молотки";"4933459148";"Отбойный молоток K 700 S";"101990";
"1_Электроинструмент";"02_Перфораторы и отбойные молотки";"4932378478";"Защитный щиток для рук AS12QE";"125";
"1_Электроинструмент";"03_Шлифмашины";"4933478772";"Акк. УШМ M18FSAG115X-0 FUEL";"24490";
"1_Электроинструмент";"03_Шлифмашины";"4933478774";"Акк. УШМ M18 FSAGV115XPDB-0 FUEL";"32490";
"1_Электроинструмент";"03_Шлифмашины";"4933478773";"Акк. УШМ M18 FSAGV115XPDB-0X FUEL";"35990";
"1_Электроинструмент";"03_Шлифмашины";"4933478438";"Акк. УШМ с плоским редуктором M18FSAGF125XB-0X";"36990";
"1_Электроинструмент";"03_Шлифмашины";"4933478439";"Акк. УШМ с плоским редуктором M18FSAGF125XPDB-0X";"40990";
"1_Электроинструмент";"03_Шлифмашины";"4933478781";"Акк. УШМ M18ONEFLAG230XPDB-0";"54490";
"1_Электроинструмент";"03_Шлифмашины";"4933478782";"Акк. УШМ M18ONEFLAG230XPDB-0C";"55990";
"1_Электроинструмент";"03_Шлифмашины";"4933478783";"Акк. УШМ M18ONEFLAG230XPDB-121C";"85990";
"1_Электроинструмент";"03_Шлифмашины";"4933471464";"УШМ AGVKB-24-230 EKX";"40990";
"1_Электроинструмент";"03_Шлифмашины";"4933471435";"Акк. цанговая прямошлифмашина M12FDGS-0 FUEL";"22490";
"1_Электроинструмент";"03_Шлифмашины";"4933471436";"Акк. цанговая прямошлифмашина M12FDGS-422B FUEL";"38990";
"1_Электроинструмент";"03_Шлифмашины";"4932478759";"Резиновый рукав для M12FDGA  ";"1630";
"1_Электроинструмент";"04_Пылесосы и воздуходувки";"4933471461";"Акк. система пылеудаления M12 UDE-201X";"37990";
"1_Электроинструмент";"04_Пылесосы и воздуходувки";"4933478185";"Акк. пылесос M18 FCVL-0";"39490";
"1_Электроинструмент";"04_Пылесосы и воздуходувки";"4933478186";"Акк. пылесос для воды и сухого мусора M12 FVCL-0";"22990";
"1_Электроинструмент";"04_Пылесосы и воздуходувки";"4933478187";"Акк. пылесос для воды и сухого мусора M18 FPOVCL-0";"33990";
"1_Электроинструмент";"04_Пылесосы и воздуходувки";"4933416060";"Промышленный пылесос AS 300 ELCP";"69990";
"1_Электроинструмент";"04_Пылесосы и воздуходувки";"4932478762";"Флисовый фильтр-мешок 3.5 л 3 шт";"1630";
"1_Электроинструмент";"04_Пылесосы и воздуходувки";"4932478814";"Фильтр HEPA для пылесоса сухой";"2400";
"1_Электроинструмент";"04_Пылесосы и воздуходувки";"4932478754";"Фильтр HEPA для пылесоса сухой";"2500";
"1_Электроинструмент";"04_Пылесосы и воздуходувки";"4932478802";"Фильтр для пылесоса для воды";"2500";
"1_Электроинструмент";"04_Пылесосы и воздуходувки";"4932459689";"Мешок флисовый для AS 30/42 (5шт)";"5600";
"1_Электроинструмент";"04_Пылесосы и воздуходувки";"4933472214";"Акк. воздуходувка M12BBL-0";"13700";
"1_Электроинструмент";"04_Пылесосы и воздуходувки";"4933478507";"Акк. cистема пылеудаления M18 FCDDEL-0";"21990";
"1_Электроинструмент";"04_Пылесосы и воздуходувки";"4933478509";"Акк. cистема пылеудаления M18 FDDEXL-0";"28990";
"1_Электроинструмент";"04_Пылесосы и воздуходувки";"4933478508";"Акк. cистема пылеудаления M18 FPDDEXL-0";"28990";
"1_Электроинструмент";"04_Пылесосы и воздуходувки";"4932479461";"Акк.  Насадка на пылесос для напольного покрытия M12AUN";"15600";
"1_Электроинструмент";"04_Пылесосы и воздуходувки";"4932479620";"Пульт дистанционного управления RCO";"6100";
"1_Электроинструмент";"04_Пылесосы и воздуходувки";"4932478965";"Розетка с пультом дистанционного управления";"15600";
"1_Электроинструмент";"05_Нарезание резьбы и канавок";"4933478596";"Акк. резьбонарезной инструмент для труб M18 FPT2-0C";"156990";
"1_Электроинструмент";"05_Нарезание резьбы и канавок";"4933478597";"Акк. резьбонарезной инструмент для труб M18 FPT2-121C";"185990";
"1_Электроинструмент";"05_Пилы";"4933472163";"Акк. циркулярная пила M18FCSG66-0C FUEL";"67490";
"1_Электроинструмент";"05_Пилы";"4933478777";"Акк. погружная циркулярная пила M18FPS55-0P FUEL";"74990";
"1_Электроинструмент";"05_Пилы";"4933471195";"Акк. циркулярная пила M18FCSG66-121C FUEL";"98990";
"1_Электроинструмент";"05_Пилы";"4933478778";"Акк. погружная циркулярная пила M18FPS55-552P FUEL (Li-Ion 5.5 Ач)";"115990";
"1_Электроинструмент";"05_Пилы";"4932479072";"Верхняя лента для направляющей";"2400";
"1_Электроинструмент";"05_Пилы";"4932479070";"Противоскольная лента для направляющей";"3000";
"1_Электроинструмент";"05_Пилы";"4932479068";"Зажимы для направляющей";"5600";
"1_Электроинструмент";"05_Пилы";"4932479069";"Коннектор для направляющей";"6300";
"1_Электроинструмент";"05_Пилы";"4932479071";"Сумка для направляющей";"7000";
"1_Электроинструмент";"05_Пилы";"4932479066";"Направляющая GR1400";"15600";
"1_Электроинструмент";"05_Пилы";"4933478293";"Акк. сабельная пила M18FSZ-0X";"40990";
"1_Электроинструмент";"05_Пилы";"4933478296";"Акк. сабельная пила M18ONEFSZ-0X";"60990";
"1_Электроинструмент";"05_Пилы";"4933478291";"Акк. сабельная пила M18 FSZ-502X";"73990";
"1_Электроинструмент";"05_Пилы";"4933478294";"Акк. сабельная пила M18ONEFSZ-502X";"93990";
"1_Электроинструмент";"05_Пилы";"4933416860";"Акк. сабельная пила HD28 SX-0 ";"29490";
"1_Электроинструмент";"05_Пилы";"4933428900";"Сабельная пила SSPE 1500 X";"72990";
"1_Электроинструмент";"05_Пилы";"4932478816";"Трубный зажим для сабельной пилы SPC-1";"53400";
"1_Электроинструмент";"05_Пилы";"4933479241";"Акк. труборез по нержавеющей стали M12PCSS-0";"27490";
"1_Электроинструмент";"05_Пилы";"4933479242";"Акк. труборез по нержавеющей стали M12PCSS-202C";"39490";
"1_Электроинструмент";"05_Пилы";"4932479243";"Лезвия для трубореза по нержавеющей стали";"3600";
"1_Электроинструмент";"05_Пилы";"4933472110";"Акк. циркулярная пила по металлу 66 мм M18FMCS66-0C FUEL";"77490";
"1_Электроинструмент";"05_Пилы";"4933472111";"Акк. циркулярная пила по металлу 66 мм M18FMCS66-121C FUEL";"106990";
"1_Электроинструмент";"05_Пилы";"4933471496";"Акк. компактная ленточная пила M18FBS85-0C";"45990";
"1_Электроинструмент";"05_Пилы";"4933471497";"Акк. компактная ленточная пила M18FBS85-202C";"65990";
"1_Электроинструмент";"05_Пилы";"4933441700";"Акк. лобзик M12 JS-402B (Li-Ion4Ач)";"44490";
"1_Электроинструмент";"05_Пилы";"4933357990";"Лобзик FSPE 110 X";"35990";
"1_Электроинструмент";"07_Мультитулы";"4933441705";"Акк. мультиинструмент C12 MT-402B (Li-Ion4ач)";"32990";
"1_Электроинструмент";"07_Мультитулы";"4933446203";"Акк. мультиинструмент M18 BMT-0";"23990";
"1_Электроинструмент";"07_Мультитулы";"4933446210";"Акк. мультиинструмент M18 BMT-421C (Li-Ion2Ач/4Ач)";"49990";
"1_Электроинструмент";"08_Шлифовка";"4933479614";"Акк. ленточная шлифмашина M18FBTS75-0";"50990";
"1_Электроинструмент";"08_Шлифовка";"4933479615";"Акк. ленточная шлифмашина M18FBTS75-502X";"75990";
"1_Электроинструмент";"08_Шлифовка";"4932346182";"Пылесборник (тканевый) для виброшлифмашин 125/150мм";"5900";
"1_Электроинструмент";"09_Приборы освещения";"4933478705";"Акк. фонарь IR PL250";"7490";
"1_Электроинструмент";"09_Приборы освещения";"4933478586";"Акк. фонарь IR FL500";"8700";
"1_Электроинструмент";"09_Приборы освещения";"4933478112";"Налобный фонарь на батарейках безопасный ISHL-0";"8700";
"1_Электроинструмент";"09_Приборы освещения";"4933478587";"Акк. налобный фонарь IR HL450";"9400";
"1_Электроинструмент";"09_Приборы освещения";"4933459442";"Фонарь карманный заряжаемый через USB L4 FL-201";"9990";
"1_Электроинструмент";"09_Приборы освещения";"4933479766";"Акк. фонарь заряжаемый через USB L4 FFL-301";"10600";
"1_Электроинструмент";"09_Приборы освещения";"4933479763";"Акк. фонарь заряжаемый через USB L4 FL-301";"10600";
"1_Электроинструмент";"09_Приборы освещения";"4933479764";"Акк. фонарь заряжаемый через USB L4 HL-301";"12490";
"1_Электроинструмент";"09_Приборы освещения";"4933479767";"Акк. фонарь заряжаемый через USB L4 HLRP-301";"12490";
"1_Электроинструмент";"09_Приборы освещения";"4933479765";"Акк. фонарь заряжаемый через USB L4 PWL-301";"12490";
"1_Электроинструмент";"09_Приборы освещения";"4933479768";"Акк. фонарь заряжаемый через USB L4 HL-VIS-301";"12990";
"1_Электроинструмент";"09_Приборы освещения";"4933478113";"Фонарь светодиодный металлический без регулировки фокуса";"12990";
"1_Электроинструмент";"09_Приборы освещения";"4933479770";"Акк. фонарь заряжаемый через USB L4 FMLED-301";"13700";
"1_Электроинструмент";"09_Приборы освещения";"4933478114";"Фонарь светодиодный металлический с регулировкой фокуса поворотом";"14990";
"1_Электроинструмент";"09_Приборы освещения";"4933479769";"Акк. фонарь заряжаемый через USB L4 TMLED-301";"15600";
"1_Электроинструмент";"09_Приборы освещения";"4933478226";"Акк. фонарь с шарнирным световым блоком M12 PAL-0";"12490";
"1_Электроинструмент";"09_Приборы освещения";"4933459432";"Акк. фонарь M12 UHL-0 (для подкапотного пространства)";"21990";
"1_Электроинструмент";"09_Приборы освещения";"4933479366";"Акк. фонарь для цветоподбора M12 CML-401";"21990";
"1_Электроинструмент";"09_Приборы освещения";"4933478868";"Акк. подрамный фонарь M12 UCL-0";"25600";
"1_Электроинструмент";"09_Приборы освещения";"4933464105";"Акк. фонарь с шарнирным световым блоком M18 PAL-0";"18700";
"1_Электроинструмент";"09_Приборы освещения";"4933478118";"Акк. высокомощный фонарь M18 HOAL-0";"33990";
"1_Электроинструмент";"09_Приборы освещения";"4933478120";"Акк. фонарь с функцией зарядного устройства на базе PACKOUT M18 POALC-0";"36990";
"1_Электроинструмент";"09_Приборы освещения";"4933478116";"Акк. высокомощная мачта освещения с функцией зарядного устройства M18 HOSALC-0";"67990";
"1_Электроинструмент";"09_Приборы освещения";"4933459162";"Акк. светодиодный фонарь с зарядным устройством M18 ONESLDP-0 ONE-KEY с возможностью работы от сети";"120990";
"1_Электроинструмент";"09_Приборы освещения";"4933478869";"Акк. фонарь заряжаемый через USB L4 SL550-301";"17490";
"1_Электроинструмент";"13_Нейлеры";"4933478091";"Акк. нейлер M18 FN15GA-0X";"73990";
"1_Электроинструмент";"13_Нейлеры";"4933478094";"Акк. нейлер M18 FN16GA-0X";"73990";
"1_Электроинструмент";"13_Нейлеры";"4933451958";"Акк. гвоздезабиватель M18 CN16GA-0X FUEL";"80990";
"1_Электроинструмент";"13_Нейлеры";"4933478092";"Акк. нейлер M18 FN16GA-202X";"92490";
"1_Электроинструмент";"13_Нейлеры";"4933451570";"Акк. гвоздезабиватель M18 CN16GA-202X FUEL (Li-Ion2Ач)";"99990";
"1_Электроинструмент";"13_Нейлеры";"4933478993";"Акк. гвоздезабиватель M18 FFN21-0C";"72490";
"1_Электроинструмент";"13_Нейлеры";"4932471605";"Магазин удлиненный для гвоздезабивателя";"9800";
"1_Электроинструмент";"15_Наборы";"4933464594";"Набор инструментов M18 BLPP2B2-502X (Li-Ion5Ач)";"51990";
"1_Электроинструмент";"16_Аккумуляторы и зарядные устройства";"4932479265";"Аккумулятор устойчивый к химикатам M18B5-CR";"22000";
"1_Электроинструмент";"16_Аккумуляторы и зарядные устройства";"4933478311";"Аккумулятор L4B3 (Li-Ion 3 Ач)";"3100";
"1_Электроинструмент";"16_Аккумуляторы и зарядные устройства";"4932430086";"Зарядное устройство M1418C6";"17000";
"1_Электроинструмент";"16_Аккумуляторы и зарядные устройства";"4932471736";"Зарядное устройство M12-18SCEU";"27500";
"1_Электроинструмент";"16_Аккумуляторы и зарядные устройства";"4932479831";"Энергокомплект M18NRGCR-502";"44000";
"1_Электроинструмент";"21_Стенды и верстаки";"4933478992";"Подставка для торцовочной пилы MSUV280";"39500";
"1_Электроинструмент";"22_Лазеры";"4933478101";"Акк. линейно-точечный лазерный нивелир M12 CLLP-0C";"58990";
"1_Электроинструмент";"22_Лазеры";"4933478100";"Акк. линейно-точечный лазерный нивелир M12 CLLP-301C (Li-Ion 3 Ач)";"65990";
"1_Электроинструмент";"22_Лазеры";"4933478103";"Акк. мультилинейный лазерный нивелир M12 3PL-0C";"77490";
"1_Электроинструмент";"22_Лазеры";"4933478102";"Акк. мультилинейный лазерный нивелир M12 3PL-401C (Li-Ion 4 Ач)";"86990";
"1_Электроинструмент";"22_Лазеры";"4933478960";"Набор принадлежностей для лазерного нивелира M12 3PLKIT-401P";"129490";
"1_Электроинструмент";"22_Лазеры";"4932478108";"Мишень (для лазерного нивелира) HI-VIST";"1380";
"1_Электроинструмент";"22_Лазеры";"4932478105";"Настенный адатпер (для лазерного нивелира) LM360";"6900";
"1_Электроинструмент";"22_Лазеры";"4932478106";"Штатив 1.8 м (для лазерного нивелира) TRP180";"9500";
"1_Электроинструмент";"22_Лазеры";"4932478104";"Детектор лазера (для лазерного нивелира) LLD50";"20500";
"1_Электроинструмент";"22_Лазеры";"4933478098";"Акк. линейный лазерный нивелир  L4 CLL-301C";"47490";
"1_Электроинструмент";"22_Лазеры";"4933478099";"Акк. линейно-точечный лазерный нивелир L4 CLLP-301C";"54490";
"1_Электроинструмент";"22_Лазеры";"4932478959";"Штатив 1.2 м TRP120";"9400";
"1_Электроинструмент";"22_Лазеры";"4932479555";"Детектор лазера для линейных и ротационнах нивелиров LRD100";"39500";
"1_Электроинструмент";"23_Измерительные приборы";"49771004";"Щупы для измерительных приборов";"5500";
"1_Электроинструмент";"24_Устройства контроля";"4933478640";"Bluetooth метка BTT-1 (1 шт.)";"4800";
"1_Электроинструмент";"24_Устройства контроля";"4933478643";"Bluetooth метка BTT-10 (10 шт.)";"38100";
"1_Электроинструмент";"26_Звук и связь";"4933472114";"Акк. радио DAD+/зарядное устройство M12 RCDAB+";"27490";
"1_Электроинструмент";"26_Звук и связь";"4933472112";"Акк. радио DAD+/зарядное устройство M18PRCDAB+-0";"58990";
"1_Электроинструмент";"35_Пневмоинструмент";"4933472166";"Акк. компрессор M18FAC-0 FUEL";"64990";
"1_Электроинструмент";"38_Оборудование для хранения";"4931411958";"Сумка строителя (саквояж) размер М";"3400";
"1_Электроинструмент";"38_Оборудование для хранения";"4931411254";"Сумка строителя (саквояж) размер L";"4100";
"1_Электроинструмент";"39_Инструменты высокой мощности";"4933472018";"Акк. расширитель для труб M12FPXP-0C";"36990";
"1_Электроинструмент";"39_Инструменты высокой мощности";"4933472021";"Акк. расширитель для труб M12FPXP-I06202C";"72490";
"1_Электроинструмент";"39_Инструменты высокой мощности";"4933472020";"Акк. расширитель для труб M12FPXP-I10202C";"72490";
"1_Электроинструмент";"39_Инструменты высокой мощности";"4933381858";"Акк. расширитель для труб C12PXP-I06";"29990";
"1_Электроинструмент";"39_Инструменты высокой мощности";"4933427247";"Акк. расширитель для труб C12PXP-202C";"40990";
"1_Электроинструмент";"39_Инструменты высокой мощности";"4933427275";"Акк. расширитель для труб C12PXP-I06202C";"60990";
"1_Электроинструмент";"39_Инструменты высокой мощности";"4933441730";"Акк. расширитель для труб C12PXP-I10202C";"60990";
"1_Электроинструмент";"39_Инструменты высокой мощности";"4933441715";"Акк. расширитель для труб C12PXP-I06202C";"60990";
"1_Электроинструмент";"39_Инструменты высокой мощности";"4933464299";"Акк. расширитель для труб M18ONEBLPXPL-502C ONE-KEY FUEL";"272490";
"1_Электроинструмент";"39_Инструменты высокой мощности";"4933441771";"Акк. расширитель для труб HD18PXP-H06202C";"116990";
"1_Электроинструмент";"39_Инструменты высокой мощности";"4933441774";"Акк. расширитель для труб HD18PXP-H10202C";"116990";
"1_Электроинструмент";"39_Инструменты высокой мощности";"4932472151";"Насадкадля расширителя труб (16мм, 6 и 10 бар) FPXPH16I-14";"8100";
"1_Электроинструмент";"39_Инструменты высокой мощности";"4932472152";"Насадкадля расширителя труб (20мм, 6 бар) FPXPH20I-1406";"8100";
"1_Электроинструмент";"39_Инструменты высокой мощности";"4932472153";"Насадкадля расширителя труб (20мм, 10 бар) FPXPH20I-1410";"8100";
"1_Электроинструмент";"39_Инструменты высокой мощности";"4932472271";"Насадкадля расширителя труб (25мм, 6 бар) FPXPH25I-1406";"8100";
"1_Электроинструмент";"39_Инструменты высокой мощности";"4932472272";"Насадкадля расширителя труб (25мм, 10 бар) FPXPH25I-1410";"8100";
"1_Электроинструмент";"39_Инструменты высокой мощности";"4932472273";"Насадкадля расширителя труб (32мм, 6 бар) FPXPH32I-1406";"8100";
"1_Электроинструмент";"39_Инструменты высокой мощности";"4932472150";"Насадкадля расширителя труб (9.9мм, 6 и 10 бар) FPXPH9.9I-14";"8100";
"1_Электроинструмент";"39_Инструменты высокой мощности";"4932479581";"Расширительная головка PXPH40I-2510 (40 мм, 10 бар)";"49100";
"1_Электроинструмент";"39_Инструменты высокой мощности";"4932479582";"Расширительная головка PXPH50I-25 (50 мм, 6 + 10 бар)";"49100";
"1_Электроинструмент";"39_Инструменты высокой мощности";"4932352716";"Насадка PXPH12I-14 Eх. Н";"6900";
"1_Электроинструмент";"39_Инструменты высокой мощности";"4932430103";"Насадка PXPH 16I-1406 Exp H";"6900";
"1_Электроинструмент";"39_Инструменты высокой мощности";"4932430102";"Насадка PXPH 9.9-144/8 Exp H";"6900";
"1_Электроинструмент";"39_Инструменты высокой мощности";"4932352727";"Насадка PXPH15N-14 Ex. H";"6900";
"1_Электроинструмент";"39_Инструменты высокой мощности";"4932352717";"Насадка PXPH16I-14 Ex. H";"6900";
"1_Электроинструмент";"39_Инструменты высокой мощности";"4932352718";"Насадка PXPH20I-1406 Ex.H";"6900";
"1_Электроинструмент";"39_Инструменты высокой мощности";"4932352719";"Насадка PXPH20I-1410 Ex. H";"6900";
"1_Электроинструмент";"39_Инструменты высокой мощности";"4932352720";"Насадка PXPH25I-1406 Ex. H";"6900";
"1_Электроинструмент";"39_Инструменты высокой мощности";"4932352721";"Насадка PXPH25I-1410 Ex. H";"6900";
"1_Электроинструмент";"39_Инструменты высокой мощности";"4932352730";"Насадка PXPH28N-14 Ex. H";"6900";
"1_Электроинструмент";"39_Инструменты высокой мощности";"4932352723";"Насадка PXPH32I-1406 Ex. H";"6900";
"1_Электроинструмент";"39_Инструменты высокой мощности";"4932352724";"Насадка PXPH32I-25 Ex. H";"6900";
"1_Электроинструмент";"39_Инструменты высокой мощности";"4932352725";"Насадка PXPH40I-2506 Ex. H";"6900";
"1_Электроинструмент";"39_Инструменты высокой мощности";"4932352728";"Насадка PXPH18N-14 Ex. H";"6900";
"1_Электроинструмент";"39_Инструменты высокой мощности";"4932352729";"Насадка PXPH22N -14 Ex.H";"6900";
"1_Электроинструмент";"39_Инструменты высокой мощности";"4932451396";"Насадка PXPH40I-5606/10 DN40";"49000";
"1_Электроинструмент";"39_Инструменты высокой мощности";"4932451397";"Насадка PXPH50I-5606/10 DN50";"49000";
"1_Электроинструмент";"39_Инструменты высокой мощности";"4932451398";"Насадка PXPH63I-5606/10 DN63";"49000";
"1_Электроинструмент";"39_Инструменты высокой мощности";"4932451399";"Насадка PXPH75I-5606/10 DN75";"57300";
"1_Электроинструмент";"39_Инструменты высокой мощности";"48442778";"Сменные лезвия для резки многожильного кабеля (FSW) для M18HCC";"17600";
"1_Электроинструмент";"39_Инструменты высокой мощности";"49162773";"Клещи + Лезвие для кабелереза ACSR";"27800";
"1_Электроинструмент";"39_Инструменты высокой мощности";"49162778";"Клещи для резки многожильного кабеля (FSW) для M18HCC";"39500";
"1_Электроинструмент";"39_Инструменты высокой мощности";"4932464867";"Клещи для M18 HCC для резки стального бронированного кабеля (SWA)";"52500";
"1_Электроинструмент";"39_Инструменты высокой мощности";"4933478247";"Акк. гидравлический инструмент для обжима M12HPT-0C";"182990";
"1_Электроинструмент";"39_Инструменты высокой мощности";"4933443085";"Акк. пресс-инструмент M12 HPT-202C (Li-Ion2Ач)";"210990";
"1_Электроинструмент";"39_Инструменты высокой мощности";"4933443095";"Акк. пресс-инструмент M12 HPT-202C M-KIT (Li-Ion2Ач)";"292490";
"1_Электроинструмент";"39_Инструменты высокой мощности";"4933443100";"Акк. пресс-инструмент M12 HPT-202C V-KIT (Li-Ion2Ач)";"292490";
"1_Электроинструмент";"39_Инструменты высокой мощности";"4933443105";"Акк. пресс-инструмент M12 HPT-202C TH-KIT (Li-Ion2Ач)";"292490";
"1_Электроинструмент";"39_Инструменты высокой мощности";"4933443110";"Акк. пресс-инструмент M12 HPT-202C U-KIT (Li-Ion2Ач)";"292490";
"1_Электроинструмент";"39_Инструменты высокой мощности";"4933479436";"Акк. расширитель для труб M18FPXP-0C";"115990";
"1_Электроинструмент";"39_Инструменты высокой мощности";"4933479437";"Акк. расширитель для труб M18FPXP-H10502C";"180990";
