Категория;Группа;Артикул;Модель;Цена;Ссылка
"1_Электроинструмент";39_Инструменты высокой мощности;4932479451;"Адаптер 1 для XL инструмента для обжима RJAXL-1";91100;dlya-instrumenta
"1_Электроинструмент";39_Инструменты высокой мощности;4932479452;"Адаптер 2 для XL инструмента для обжима RJAXL-2";75900;dlya-instrumenta
"1_Электроинструмент";39_Инструменты высокой мощности;48445195;"Барабан с изолированной проволокой 30 м";18100;dlya-instrumenta
"1_Электроинструмент";39_Инструменты высокой мощности;48445176;"Барабан со стальной проволокой 36 м х 3 мм";15300;dlya-instrumenta
"1_Электроинструмент";39_Инструменты высокой мощности;48445197;"Барабан с изолированной проволокой 60 м";21300;dlya-instrumenta
"1_Электроинструмент";39_Инструменты высокой мощности;48445178;"Барабан со стальной проволокой 72 м х 3 мм";16600;dlya-instrumenta
"1_Электроинструмент";50_Фрезеры;4932479425;"Цанга фрезерная RCA-1";2500;dlya-instrumenta
"1_Электроинструмент";56_Прочистка труб;48532682;"Шарнирный грушевидный наконечник для ручной барабанной прочистной машины M18";1000;dlya-instrumenta
"1_Электроинструмент";56_Прочистка труб;48532838;"Цепной наконечник-резак для жировых отложений для барабанной машины 100мм (16мм + 20мм трос.)";14300;dlya-instrumenta
"1_Электроинструмент";56_Прочистка труб;48532833;"Наконечник-резак для корней для барабанной машины 100мм (16мм + 20мм трос.)";8500;dlya-instrumenta
"1_Электроинструмент";56_Прочистка труб;48532834;"Наконечник-резак для корней для барабанной машины 150мм (16мм + 20мм трос.)";9500;dlya-instrumenta
"1_Электроинструмент";56_Прочистка труб;4932471702;"Тросик с коннектором 16мм х 15.2м с сердечником";33400;dlya-instrumenta
"1_Электроинструмент";56_Прочистка труб;4932471708;"Ведущий тросик 16мм х 600мм";6000;dlya-instrumenta
"1_Электроинструмент";56_Прочистка труб;4932471701;"Тросик с коннектором 16мм х 7.6м с сердечником";20300;dlya-instrumenta
"1_Электроинструмент";56_Прочистка труб;4932471707;"Закрепительный тросик 16мм";15000;dlya-instrumenta
"1_Электроинструмент";56_Прочистка труб;4932471704;"Тросик с коннектором 20мм х 15.2м с сердечником";37500;dlya-instrumenta
"1_Электроинструмент";56_Прочистка труб;4932471709;"Ведущий тросик 20мм х 600мм";7400;dlya-instrumenta
"1_Электроинструмент";56_Прочистка труб;4932471703;"Тросик с коннектором 20мм х 7.6м с сердечником";23100;dlya-instrumenta
"1_Электроинструмент";56_Прочистка труб;48532837;"Цепной наконечник-резак для жировых отложений для барабанной машины 75мм (16мм + 20мм трос.)";14300;dlya-instrumenta
"1_Электроинструмент";56_Прочистка труб;48532832;"Наконечник-резак для корней для барабанной машины 75мм (16мм + 20мм трос.)";7500;dlya-instrumenta
"1_Электроинструмент";56_Прочистка труб;48532787;"Шарнирный грушевидный наконечник для ранцевой барабанной прочистной машины M18";1400;dlya-instrumenta
"1_Электроинструмент";56_Прочистка труб;48532831;"Конусообразный наконечник для барабанной машины (16мм + 20мм трос.)";3700;dlya-instrumenta
"1_Электроинструмент";56_Прочистка труб;4932471718;"Ящик для наконечников";3700;dlya-instrumenta
"1_Электроинструмент";56_Прочистка труб;48532840;"Набор наконечников для барабанной машины (16мм + 20мм трос.)";35000;dlya-instrumenta
"1_Электроинструмент";56_Прочистка труб;48532836;"Средний наконечник-бур для барабанной машины (16мм + 20мм трос.)";8500;dlya-instrumenta
"1_Электроинструмент";56_Прочистка труб;48532835;"Малый наконечник-бур для барабанной машины (16мм + 20мм трос.)";6600;dlya-instrumenta
"1_Электроинструмент";56_Прочистка труб;48532830;"Наконечник в виде прямой спирали для барабанной машины (16мм + 20мм трос.)";3700;dlya-instrumenta
"1_Электроинструмент";56_Прочистка труб;48533838;"Цепной наконечник-резак для жировых отложений для секционной машины 100мм (22мм трос.)";21000;dlya-instrumenta
"1_Электроинструмент";56_Прочистка труб;48534838;"Цепной наконечник-резак для жировых отложений для секционной машины 100мм (32мм трос.)";21000;dlya-instrumenta
"1_Электроинструмент";56_Прочистка труб;48533833;"Наконечник-резак для корней для секционной машины 100мм (22мм трос.)";8500;dlya-instrumenta
"1_Электроинструмент";56_Прочистка труб;48534833;"Наконечник-резак для корней для секционной машины 100мм (32мм трос.)";8500;dlya-instrumenta
"1_Электроинструмент";56_Прочистка труб;48533834;"Наконечник-резак для корней для секционной машины 150мм (22мм трос.)";9500;dlya-instrumenta
"1_Электроинструмент";56_Прочистка труб;48534834;"Наконечник-резак для корней для секционной машины 150мм (32мм трос.)";9500;dlya-instrumenta
"1_Электроинструмент";56_Прочистка труб;4932478413;"Тросик 16мм x 2.3м пустотелый с коннетором для секционной прочистной машины M18";6800;dlya-instrumenta
"1_Электроинструмент";56_Прочистка труб;4932478414;"Тросик 16мм x 2.3м с сердечником с коннетором для секционной прочистной машины M18";7400;dlya-instrumenta
"1_Электроинструмент";56_Прочистка труб;4932471712;"Тросик с коннектором 22мм х 4.5м пустотелый";15300;dlya-instrumenta
"1_Электроинструмент";56_Прочистка труб;4932478415;"Тросик 22мм x 4.5м с сердечником с коннетором для секционной прочистной машины M18";13400;dlya-instrumenta
"1_Электроинструмент";56_Прочистка труб;4932471713;"Тросик с коннектором 22мм х 4.5м пустотелый (7 шт.)";67900;dlya-instrumenta
"1_Электроинструмент";56_Прочистка труб;4932471710;"Тросик с коннектором 32мм х 4.5м пустотелый";16400;dlya-instrumenta
"1_Электроинструмент";56_Прочистка труб;4932471711;"Тросик с коннектором 32мм х 4.5м пустотелый для тяжёлых применений";19500;dlya-instrumenta
"1_Электроинструмент";56_Прочистка труб;48533837;"Цепной наконечник-резак для жировых отложений для секционной машины 75мм (22мм трос.)";17100;dlya-instrumenta
"1_Электроинструмент";56_Прочистка труб;48534837;"Цепной наконечник-резак для жировых отложений для секционной машины 75мм (32мм трос.)";17100;dlya-instrumenta
"1_Электроинструмент";56_Прочистка труб;48533832;"Наконечник-резак для корней для секционной машины 75мм (22мм трос.)";7500;dlya-instrumenta
"1_Электроинструмент";56_Прочистка труб;48534832;"Наконечник-резак для корней для секционной машины 75мм (32мм трос.)";7500;dlya-instrumenta
"1_Электроинструмент";56_Прочистка труб;4932471719;"Контейнер для тросиков для M18 FSSM";10500;dlya-instrumenta
"1_Электроинструмент";56_Прочистка труб;48533811;"Шарнирный грушевидный наконечник для секционной прочистной машины М18 (под тросики 16мм)";2500;dlya-instrumenta
"1_Электроинструмент";56_Прочистка труб;48533812;"Шарнирный наконечник в виде прямой спирали для секционной прочистной машины М18 (под тросики 16мм)";2800;dlya-instrumenta
"1_Электроинструмент";56_Прочистка труб;48533814;"Сверхмалый наконечник-бур для секционной прочистной машины М18 (под тросики 16мм)";2200;dlya-instrumenta
"1_Электроинструмент";56_Прочистка труб;48533813;"Конусообразный наконечник для секционной прочистной машины М18 (под тросики 16мм)";2000;dlya-instrumenta
"1_Электроинструмент";56_Прочистка труб;48533828;"Малый конусообразный наконечник для труб 40-50мм для секционной прочистной машины М18 (под тросики 22мм)";2000;dlya-instrumenta
"1_Электроинструмент";56_Прочистка труб;48533831;"Конусообразный наконечник для секционной машины (22мм трос.)";3700;dlya-instrumenta
"1_Электроинструмент";56_Прочистка труб;48534831;"Конусообразный наконечник для секционной машины (32мм трос.)";4700;dlya-instrumenta
"1_Электроинструмент";56_Прочистка труб;48533840;"Набор наконечников для секционной машины (22мм трос.)";34900;dlya-instrumenta
"1_Электроинструмент";56_Прочистка труб;48534839;"Набор наконечников для секционной машины (32мм трос.)";37000;dlya-instrumenta
"1_Электроинструмент";56_Прочистка труб;4932478411;"Барабан для тросика 22мм для секционной прочистной машины М18";9900;dlya-instrumenta
"1_Электроинструмент";56_Прочистка труб;48533836;"Средний наконечник-бур для секционной машины (22мм трос.)";6600;dlya-instrumenta
"1_Электроинструмент";56_Прочистка труб;48534836;"Средний наконечник-бур для секционной машины (32мм трос.)";9500;dlya-instrumenta
"1_Электроинструмент";56_Прочистка труб;4932478409;"Задний направляю щий шланг (средний) для M18 FCSSM";21500;dlya-instrumenta
"1_Электроинструмент";56_Прочистка труб;48533827;"Наконечник-бур для труб 40-50мм для секционной прочистной машины М18 (под тросики 22мм)";2500;dlya-instrumenta
"1_Электроинструмент";56_Прочистка труб;4932471720;"Шланг для M18 FSSM";4700;dlya-instrumenta
"1_Электроинструмент";56_Прочистка труб;4932471717;"Ключ для pin-коннекторов (16мм, 20 мм, 22мм, 32мм трос.)";2700;dlya-instrumenta
"1_Электроинструмент";56_Прочистка труб;48533825;"Набор наконечников-резаков для корней 50мм для секционной прочистной машины М18 (под торсик 22мм) (5 шт)";3400;dlya-instrumenta
"1_Электроинструмент";56_Прочистка труб;4932478412;"Барабан для тросика 16 мм для секционной прочистной машины M18 FCSSM";8500;dlya-instrumenta
"1_Электроинструмент";56_Прочистка труб;48533815;"Малый наконечник-бур для секционной прочистной машины М18 (под тросики 16мм)";2000;dlya-instrumenta
"1_Электроинструмент";56_Прочистка труб;48533835;"Малый наконечник-бур для секционной машины (22мм трос.)";6600;dlya-instrumenta
"1_Электроинструмент";56_Прочистка труб;48534835;"Малый наконечник-бур для секционной машины (32мм трос.)";7500;dlya-instrumenta
"1_Электроинструмент";56_Прочистка труб;4932478410;"Малый направляющий шланг для секционной прочистной машины M18 FCSSM";13200;dlya-instrumenta
"1_Электроинструмент";56_Прочистка труб;48533816;"Spring Cleaner для труб 40-50мм для секционной прочистной машины М18 (под тросики 16мм)";6100;dlya-instrumenta
"1_Электроинструмент";56_Прочистка труб;48533830;"Наконечник в виде прямой спирали для секционной машины (22мм трос.)";3700;dlya-instrumenta
"1_Электроинструмент";56_Прочистка труб;48534830;"Наконечник в виде прямой спирали для секционной машины (32мм трос.)";4700;dlya-instrumenta
"1_Электроинструмент";56_Прочистка труб;48533829;"Наконечник в виде прямой спирали для труб 40-50мм для секционной прочистной машины М18 (под тросики 22мм)";2500;dlya-instrumenta
"1_Электроинструмент";61_Диагностика и инспекция;4932478406;"Адаптер для планшета для канализационной инспекционной камеры";7700;izmeritelnyy-instrument
"1_Электроинструмент";80_Прочие инструменты;48950100;"Удлинитель 152мм для заклепочника";8100;dlya-instrumenta
"1_Электроинструмент";80_Прочие инструменты;48540100;"Набор наконечников для заклепочника";3800;dlya-instrumenta
"1_Электроинструмент";80_Прочие инструменты;4932373252;"Скобы боковые для HD кейса (2шт)";400;dlya-instrumenta
"1_Электроинструмент";80_Прочие инструменты;4932478839;"Набор адаптеров для резьбонарезного инструмента (для Rems)";17000;dlya-instrumenta
"1_Электроинструмент";80_Прочие инструменты;4932478838;"Набор адаптеров для резьбонарезного инструмента (для Ridgid)";17000;dlya-instrumenta
"1_Электроинструмент";80_Прочие инструменты;4932478840;"Набор адаптеров для резьбонарезного инструмента (для Rothenberger)";17000;dlya-instrumenta
"1_Электроинструмент";80_Прочие инструменты;4932478962;"Удлинительный носик для заклёпочника M18 FUEL";10000;dlya-instrumenta
"1_Электроинструмент";80_Прочие инструменты;4932479797;"Сменные клещи для заклёпочника M18 ONEFPRT-JS";5000;dlya-instrumenta
"1_Электроинструмент";80_Прочие инструменты;4932478961;"Набор носиков для заклёпочника M18 FUEL";3900;dlya-instrumenta
"1_Электроинструмент";80_Прочие инструменты;4932478924;"Неопреновые клешни для трубного стенда";8500;dlya-instrumenta
"1_Электроинструмент";80_Прочие инструменты;4932478923;"Сменные клешни для трубного стенда";8500;dlya-instrumenta
"1_Электроинструмент";80_Прочие инструменты;4932478926;"Съёмная полка для трубного стенда";12500;dlya-instrumenta
"1_Электроинструмент";80_Прочие инструменты;4932478925;"Клешни из нержавеющей стали для трубного стенда";8500;dlya-instrumenta
"1_Электроинструмент";80_Прочие инструменты;4932274069;"Ограничитель глубины";900;dlya-instrumenta
"1_Электроинструмент";09_Приборы освещения;4933478586;"Акк. фонарь IR FL500";6990;fonari
"1_Электроинструмент";09_Приборы освещения;4933478587;"Акк. налобный фонарь IR HL450";7490;fonari
"1_Электроинструмент";09_Приборы освещения;4933478705;"Акк. фонарь IR PL250";5990;fonari
"1_Электроинструмент";09_Приборы освещения;4933478112;"Налобный фонарь на батарейках безопасный ISHL-0";6990;fonari
"1_Электроинструмент";09_Приборы освещения;4933479766;"Акк. фонарь заряжаемый через USB L4 FFL-301";8490;fonari
"1_Электроинструмент";09_Приборы освещения;4933479763;"Акк. фонарь заряжаемый через USB L4 FL-301";8490;fonari
"1_Электроинструмент";09_Приборы освещения;4933479770;"Акк. фонарь заряжаемый через USB L4 FMLED-301";10990;fonari
"1_Электроинструмент";09_Приборы освещения;4933479764;"Акк. фонарь заряжаемый через USB L4 HL-301";9990;fonari
"1_Электроинструмент";09_Приборы освещения;4933479767;"Акк. фонарь заряжаемый через USB L4 HLRP-301";9990;fonari
"1_Электроинструмент";09_Приборы освещения;4933479768;"Акк. фонарь заряжаемый через USB L4 HL-VIS-301";10490;fonari
"1_Электроинструмент";09_Приборы освещения;4933479765;"Акк. фонарь заряжаемый через USB L4 PWL-301";9990;fonari
"1_Электроинструмент";09_Приборы освещения;4933479769;"Акк. фонарь заряжаемый через USB L4 TMLED-301";12490;fonari
"1_Электроинструмент";09_Приборы освещения;4933459442;"Фонарь карманный заряжаемый через USB L4 FL-201";7990;fonari
"1_Электроинструмент";09_Приборы освещения;4933478113;"Фонарь светодиодный металлический без регулировки фокуса";10490;fonari
"1_Электроинструмент";09_Приборы освещения;4933478114;"Фонарь светодиодный металлический с регулировкой фокуса поворотом";11990;fonari
"1_Электроинструмент";16_Аккумуляторы и зарядные устройства;4933478311;"Аккумулятор L4B3 (Li-Ion 3 Ач)";2500;akkumulyatory
"1_Электроинструмент";22_Лазеры;4933478098;"Акк. линейный лазерный нивелир  L4 CLL-301C";37990;izmeritelnyy-instrument
"1_Электроинструмент";22_Лазеры;4933478099;"Акк. линейно-точечный лазерный нивелир L4 CLLP-301C";43490;izmeritelnyy-instrument
"1_Электроинструмент";01_Дрели и шуруповерты;4933409200;"Ударная дрель PDE 13 RX ";17490;dreli
"1_Электроинструмент";01_Дрели и шуруповерты;4933380482;"Дрель B2E 16 RLD";49990;dreli
"1_Электроинструмент";01_Дрели и шуруповерты;030250;"Дрель HDE 13 RQX";21990;dreli
"1_Электроинструмент";01_Дрели и шуруповерты;010150;"Дрель HDE 6 RQ";14990;dreli
"1_Электроинструмент";02_Перфораторы и отбойные молотки;4933459148;"Отбойный молоток K 700 S";81490;setevoy-instrument_otboynye-molotki
"1_Электроинструмент";03_Шлифмашины;4933471464;"УШМ AGVKB-24-230 EKX";32490;setevoy-instrument_ugloshlifovalnye-mashiny
"1_Электроинструмент";04_Пылесосы и воздуходувки;4933416060;"Промышленный пылесос AS 300 ELCP";55990;sbor-pyli-i-shlama
"1_Электроинструмент";05_Пилы;4933428900;"Сабельная пила SSPE 1500 X";58490;setevoy-instrument_sabelnye-pily
"1_Электроинструмент";05_Пилы;4933357990;"Лобзик FSPE 110 X";28490;setevoy-instrument_lobziki
"2_Садовая техника";19_Пиление и резка ;4932471329;"Цепь для M18 FOPH-CSA (3/8&quot;x254x1.1)";1900;dlya-sadovogo-instrumenta
"2_Садовая техника";19_Пиление и резка ;4932464873;"Цепь для пилы M18FCHS (3/8&quot;x406x1.1)";2200;dlya-sadovogo-instrumenta
"1_Электроинструмент";02_Перфораторы и отбойные молотки;4933479903;"Акк. перфоратор M18CHD-0";21990;
"1_Электроинструмент";22_Лазеры;4933478960;"Набор принадлежностей для лазерного нивелира M12 3PLKIT-401P";103490;
"1_Электроинструмент";09_Приборы освещения;4933479366;"Акк. фонарь для цветоподбора M12 CML-401";17490;
"1_Электроинструмент";80_Прочие инструменты;4933472022;"Стол Milwaukee с тисками для труб ";57800;
"1_Электроинструмент";39_Инструменты высокой мощности;4933381858;"Акк. расширитель для труб C12PXP-I06";23990;
"1_Электроинструмент";39_Инструменты высокой мощности;4933427247;"Акк. расширитель для труб C12PXP-202C";32490;
"1_Электроинструмент";39_Инструменты высокой мощности;4933441715;"Акк. расширитель для труб C12PXP-I06202C";48990;
"1_Электроинструмент";39_Инструменты высокой мощности;4933479436;"Акк. расширитель для труб M18FPXP-0C";92490;
"1_Электроинструмент";39_Инструменты высокой мощности;4933479437;"Акк. расширитель для труб M18FPXP-H10502C";144990;
"1_Электроинструмент";39_Инструменты высокой мощности;4933479438;"Акк. расширитель для труб M18FPXP-H06502C";144990;
"2_Садовая техника";18_Кусторезы;4933479677;"Акк. кусторез M18FHT45-0";29490;
"2_Садовая техника";18_Кусторезы;4933480113;"Акк. кусторез M18 FHT45-802";71990;
"2_Садовая техника";05_Пилы;4933479678;"Акк. цепная пила M18FCHS35-0";40490;
"2_Садовая техника";05_Пилы;4933479679;"Акк. цепная пила M18FCHS35-122";88490;
"1_Электроинструмент";13_Нейлеры;4933478091;"Акк. нейлер M18 FN15GA-0X";58990;
"1_Электроинструмент";13_Нейлеры;4933478094;"Акк. нейлер M18 FN16GA-0X";58990;
"1_Электроинструмент";13_Нейлеры;4933478092;"Акк. нейлер M18 FN16GA-202X";73990;
"1_Электроинструмент";02_Перфораторы и отбойные молотки;4933479426;"Акк. перфоратор M18BLH-0";26990;
"1_Электроинструмент";02_Перфораторы и отбойные молотки;4933478894;"Акк. перфоратор M18 BLH-502X";55490;
"1_Электроинструмент";02_Перфораторы и отбойные молотки;4933478891;"Акк. перфоратор M18 BLHX-0X";34990;
"1_Электроинструмент";02_Перфораторы и отбойные молотки;4933478892;"Акк. перфоратор M18 BLHX-502X";60990;
"1_Электроинструмент";39_Инструменты высокой мощности;4933479683;"Акк. инструмент для обжима кабеля M18ONEHCCT60-0C";238490;
"1_Электроинструмент";39_Инструменты высокой мощности;4933479684;"Акк. инструмент для обжима кабеля M18ONEHCCT60-202C";247490;
"1_Электроинструмент";08_Шлифовка;4933479614;"Акк. ленточная шлифмашина M18FBTS75-0";40490;
"1_Электроинструмент";08_Шлифовка;4933479615;"Акк. ленточная шлифмашина M18FBTS75-502X";60990;
"1_Электроинструмент";16_Аккумуляторы и зарядные устройства;4932479831;"Энергокомплект M18NRGCR-502";35000;
"1_Электроинструмент";16_Аккумуляторы и зарядные устройства;4932479265;"Аккумулятор устойчивый к химикатам M18B5-CR";17500;
"1_Электроинструмент";61_Диагностика и инспекция;4933480585;"Акк. малая канализационная инспекционная камера 60 м M18SIC60SC";550400;
"2_Садовая техника";18_Кусторезы;4933479675;"Акк. кусторез M12FHT20-0";17490;
"2_Садовая техника";18_Кусторезы;4933479676;"Акк. кусторез M12FHT20-202";32490;
"1_Электроинструмент";58_Насосы;4933479639;"Акк. насос для перекачки M12BSWP-0";21990;
"1_Электроинструмент";58_Насосы;4933479640;"Акк. насос для перекачки M12BSWP-601";30490;
"1_Электроинструмент";09_Приборы освещения;4933478869;"Акк. фонарь заряжаемый через USB L4 SL550-301";13990;
"1_Электроинструмент";80_Прочие инструменты;4933479596;"Акк. вибратор для бетона M18FCVN12-0";54490;
"1_Электроинструмент";80_Прочие инструменты;4933479597;"Акк. вибратор для бетона M18FCVN12-551";72490;
"1_Электроинструмент";80_Прочие инструменты;4933479599;"Акк. вибратор для бетона M18FCVN24-0";59990;
"1_Электроинструмент";80_Прочие инструменты;4933479600;"Акк. вибратор для бетона M18FCVN24-551";77990;
"1_Электроинструмент";56_Прочистка труб;48532325;"Тросик 16мм х 7.6 м с сердечником и с коннектором";27900;
"1_Электроинструмент";56_Прочистка труб;48532350;"Тросик 16мм х 15.2 м с сердечником и с коннектором";43200;
"1_Электроинструмент";56_Прочистка труб;48532425;"Тросик 20мм х 7.6 м с сердечником и с коннектором";30400;
"1_Электроинструмент";56_Прочистка труб;48532450;"Тросик 20мм х 15.2 м с сердечником и с коннектором";45800;
"1_Электроинструмент";56_Прочистка труб;48532905;"Тросик 20мм";11900;
"1_Электроинструмент";56_Прочистка труб;48532854;"Тросик 32мм х 4.5м усиленный пустотелый с коннектором";18500;
"1_Электроинструмент";56_Прочистка труб;48532852;"Тросик 22 мм х 4.5 м пустотелый с коннектором";13400;
"1_Электроинструмент";56_Прочистка труб;48532851;"Тросик 32 мм х 4.5 м пустотелый с коннектором";15900;
"1_Электроинструмент";80_Прочие инструменты;4932480559;"Метки пластиковые малые ONE-KEY™ (200 шт.)";12600;
"1_Электроинструмент";80_Прочие инструменты;4932480560;"Метки пластиковые большие ONE-KEY™ (100 шт.)";20300;
"1_Электроинструмент";80_Прочие инструменты;4932480561;"Метки металлические малые ONE-KEY™ (100 шт.)";20300;
"1_Электроинструмент";80_Прочие инструменты;4932480562;"Метки металлические большие ONE-KEY™ (25 шт.)";20300;
"2_Садовая техника";20_Газонокосилки;4933479585;"Акк. самоходная газонокосилка M18F2LM53-122";168990;
"2_Садовая техника";47_Стандартные садовые принадлежности;4932479818;"Нож для газонокосилки 21’’/ 53 см";3800;
"2_Садовая техника";47_Стандартные садовые принадлежности;4932479819;"Нож для газонокосилки HP 21’’/ 53 см";4600;
"2_Садовая техника";47_Стандартные садовые принадлежности;4932479821;"Чехол для газонокосилки 21’’/ 53 см";4600;
"1_Электроинструмент";39_Инструменты высокой мощности;4932479581;"Расширительная головка PXPH40I-2510 (40 мм, 10 бар)";39300;
"1_Электроинструмент";39_Инструменты высокой мощности;4932479582;"Расширительная головка PXPH50I-25 (50 мм, 6 + 10 бар)";39300;
"2_Садовая техника";47_Стандартные садовые принадлежности;4932480172;"Шина для цепной пилы M18FCHS35 14''/35 см";3300;
"2_Садовая техника";47_Стандартные садовые принадлежности;4932479820;"Цепь для пилы M18FCHS35 (3/8''x356x1.1)";2100;
"2_Садовая техника";47_Стандартные садовые принадлежности;4932480168;"Шина для цепной пилы M12FHS 6''/15 см";2600;
"2_Садовая техника";47_Стандартные садовые принадлежности;4932480170;"Шина для высотореза M18FOPH-CSA 10''/25 см";3100;
"2_Садовая техника";47_Стандартные садовые принадлежности;4932480174;"Шина для цепной пилы M18FCHS 16''/40 см";3500;
"1_Электроинструмент";24_Устройства контроля;4933478640;"Bluetooth метка ONEBATM-1 (1 шт.)";3800;
"1_Электроинструмент";24_Устройства контроля;4933478643;"Bluetooth метка ONEBATM-10 (10 шт.)";30500;
"1_Электроинструмент";01_Дрели и шуруповерты;4932479975;"Рукав резиновый для M18ONEFHIWF1";5200;
"1_Электроинструмент";04_Пылесосы и воздуходувки;4932479461;"Акк.  Насадка на пылесос для напольного покрытия M12AUN";12490;
"1_Электроинструмент";50_Фрезеры;4932480544;"Погружная база для кромочного фрезера";12600;
"2_Садовая техника";19_Пиление и резка ;4932471385;"Цепь для пилы M18FCHSC (3/8&quot;x304.8x1.1 )";2000;
"2_Садовая техника";47_Стандартные садовые принадлежности;4932479820;"Цепь для пилы M18FCHS35 (3/8''x356x1.1)";2100;
"2_Садовая техника";19_Пиление и резка ;4932478427;"Цепь для пилы M12FHS (3/8''x152x1.1)";1600;
"3_Оснастка";03_Алмазное применение;4932479463;"Алмазный диск SUDD 230 (1 шт)";9102;diski
"3_Оснастка";03_Алмазное применение;4932478952;"Алмазный диск ADD 350 (1 шт)";10791;diski
"3_Оснастка";03_Алмазное применение;4932479462;"Алмазный диск SUDD 350 (1 шт)";12971;diski
"3_Оснастка";03_Алмазное применение;4932352094;"Ваккуумная помпа VP6 (1 шт)";159576;koronki
"3_Оснастка";03_Алмазное применение;4932479078;"Алмазная кольцевая фреза М14 20мм (1 шт)";4403;koronki
"3_Оснастка";03_Алмазное применение;4932479079;"Алмазная шлифовальная чашка М14 50мм (1 шт)";5069;koronki
"3_Оснастка";21_Шлифовка, резка и полировка;4932479577;"Отрезной диск SCS41/115X1 (RU) (1 шт)";53;otreznye-krugi
"3_Оснастка";21_Шлифовка, резка и полировка;4932479578;"Отрезной диск SCS 41/125х1 (RU) (1 шт)";64;otreznye-krugi
"3_Оснастка";21_Шлифовка, резка и полировка;4932479579;"Отрезной диск SCS 41/230х1,9 (RU) (1 шт)";192;otreznye-krugi
"6_СИЗ";03_Защита органов дыхания;4932478548;"Респиратор с клапаном FFP2 (10шт)";1283;respiratory
"6_СИЗ";03_Защита органов дыхания;4932478801;"Респиратор складной с клапаном FFP2 (15шт)";1924;respiratory
"6_СИЗ";03_Защита органов дыхания;4932479237;"Респиратор без клапана FFP2 (20шт)";1941;respiratory
"6_СИЗ";03_Защита органов дыхания;4932479238;"Респиратор складной без клапана FFP2 (20шт)";1941;respiratory
"6_СИЗ";03_Защита органов дыхания;4932471906;"Респиратор с клапаном FFP3 (10шт)";2317;respiratory
"3_Оснастка";01_Сверление;4932479057;"Цельная твердосплавная коронка TCT для стали/нержавеющей стали 102мм (1 шт)";11256;
"3_Оснастка";01_Сверление;4932479470;"Удлинитель 300мм для коронок с хвостовиком 9,5мм Нех (1 шт) (замена для 48284008)";943;
"3_Оснастка";01_Сверление;4932479481;"Самоврезающаяся насадка 35мм (1 шт) (замена для 48251372)";883;
"3_Оснастка";01_Сверление;4932479482;"Самоврезающаяся насадка 38мм (1 шт) (замена для 48251502)";957;
"3_Оснастка";01_Сверление;4932479484;"Самоврезающаяся насадка 51мм (1 шт) (замена для 48252002)";1288;
"3_Оснастка";01_Сверление;4932479485;"Самоврезающаяся насадка 54мм (1 шт) (замена для 48252122)";1423;
"3_Оснастка";01_Сверление;4932479486;"Самоврезающаяся насадка 57мм (1 шт) (замена для 48252252)";1496;
"3_Оснастка";01_Сверление;4932479487;"Самоврезающаяся насадка 65мм (1 шт) (замена для 48252562)";1705;
"3_Оснастка";01_Сверление;4932479490;"Самоврезающаяся насадка 92мм (1 шт) (замена для 48253621)";3735;
"3_Оснастка";01_Сверление;4932479491;"Самоврезающаяся насадка 117мм (1 шт) (замена для 48254621)";4572;
"3_Оснастка";01_Сверление;4932479501;"Самоврезающаяся насадка Switchblade 57мм (1 шт) (замена для 48255143)";3324;
"3_Оснастка";01_Сверление;4932479552;"Сервисный набор для Switchblade (1 шт) (замена для 48255280)";405;
"3_Оснастка";01_Сверление;4932479493;"Удлинитель 140мм Quick Lok 7/16&quot; Нех (1 шт) (замена для 48281030)";1141;
"3_Оснастка";09_Демонтаж;4932480543;"Сервисный набор для скребка SDS-plus (1 шт) (замена для 4932352920)";1451;
"3_Оснастка";09_Демонтаж;4932479244;"Долото плоское HEX-30мм 400х125мм(лопатообразное) (1 шт) (замена для 4932464165)";8821;
"3_Оснастка";09_Демонтаж;4932479245;"Долото плоское HEX-30мм 400х90мм(для асфальта) (1 шт) (замена для 4932464166)";8266;
"3_Оснастка";01_Сверление;4932479465;"Хвостовик для коронок 14-30 1/2&quot;x20 хвостовик Hex 9,5 (1 шт) (замена для 49567010)";425;
"3_Оснастка";01_Сверление;4932479466;"Хвостовик для коронок 32-210 5/8&quot;x18 хвостовик Hex 9,5 (1 шт) (замена для 49567250)";708;
"3_Оснастка";01_Сверление;4932479467;"Хвостовик для коронок 32-210 5/8&quot;x18 хвостовик Hex 7/16&quot; (1 шт) (замена для 49569100)";708;
"3_Оснастка";01_Сверление;4932479494;"Удлинитель 300мм для СВН с хвостовиком 7/16&quot;Нех (1 шт) (замена для 48284006)";895;
"3_Оснастка";01_Сверление;4932479495;"Удлинитель 450мм для СВН с хвостовиком 7/16&quot;Нех (1 шт) (замена для 48284011)";1165;
"3_Оснастка";01_Сверление;4932479496;"Удлинитель 600мм для СВН с хвостовиком 7/16&quot;Нех (1 шт) (замена для 48284016)";1325;
"3_Оснастка";01_Сверление;4932479553;"Удлинитель 75мм Quik-Lok на 1/4&quot;HEX (1 шт) (замена для (замена для 48281000)";731;
"3_Оснастка";01_Сверление;4932479469;"Сверло направляющее 6х100 под коронки Bi-Metal HOLEDOZER для хвостовика 49567140/49566950 (1 шт) (замена для 49568000)";307;
"3_Оснастка";01_Сверление;4932479471;"Сверло по дереву Speed Feed 13x165 (1 шт) (замена для 48130048)";485;
